34,113,0002,2023-09-05 10:11:14,2023-09-05 10:12:05,2023-09-05 10:12:08,23614,1900-01-01 00:00:00,186521,1
35,117,0003,2023-09-05 10:11:57,2023-09-05 10:12:05,2023-09-05 10:12:10,15956,1900-01-01 00:00:00,188650,0
36,116,0003,2023-09-05 10:11:27,2023-09-05 10:12:07,2023-09-05 10:12:12,16596,1900-01-01 00:00:00,182428,1
37,115,0000,2023-09-05 10:11:55,2023-09-05 10:12:09,2023-09-05 10:12:14,21163,1900-01-01 00:00:00,183829,1
38,113,0005,2023-09-05 10:12:08,2023-09-05 10:12:09,2023-09-05 10:12:16,10083,1900-01-01 00:00:00,189216,0
39,117,0007,2023-09-05 10:12:10,2023-09-05 10:12:14,2023-09-05 10:12:18,19780,1900-01-01 00:00:00,182645,0
40,114,0006,2023-09-05 10:12:02,2023-09-05 10:12:13,2023-09-05 10:12:20,10447,1900-01-01 00:00:00,188496,0
41,111,00010,2023-09-05 10:11:51,2023-09-05 10:12:14,2023-09-05 10:12:22,28649,1900-01-01 00:00:00,181164,0
42,117,00010,2023-09-05 10:12:18,2023-09-05 10:12:18,2023-09-05 10:12:24,28949,1900-01-01 00:00:00,185578,0
43,116,0009,2023-09-05 10:12:12,2023-09-05 10:12:21,2023-09-05 10:12:26,18301,1900-01-01 00:00:00,187001,1
44,111,00010,2023-09-05 10:12:22,2023-09-05 10:12:22,2023-09-05 10:12:28,28992,1900-01-01 00:00:00,180137,1
45,112,0004,2023-09-05 10:12:04,2023-09-05 10:12:23,2023-09-05 10:12:30,16096,1900-01-01 00:00:00,187621,0
46,115,0007,2023-09-05 10:12:14,2023-09-05 10:12:24,2023-09-05 10:12:32,29903,1900-01-01 00:00:00,187119,0
47,111,0001,2023-09-05 10:12:28,2023-09-05 10:12:28,2023-09-05 10:12:34,29189,1900-01-01 00:00:00,186583,1
48,109,0000,2023-09-05 10:12:00,2023-09-05 10:12:31,2023-09-05 10:12:36,14682,1900-01-01 00:00:00,180897,1
49,114,0008,2023-09-05 10:12:20,2023-09-05 10:12:35,2023-09-05 10:12:38,19938,1900-01-01 00:00:00,180174,0
50,109,0007,2023-09-05 10:12:36,2023-09-05 10:12:37,2023-09-05 10:12:40,26192,1900-01-01 00:00:00,187072,0
51,112,0005,2023-09-05 10:12:30,2023-09-05 10:12:36,2023-09-05 10:12:43,11182,1900-01-01 00:00:00,184907,1
52,114,0008,2023-09-05 10:12:38,2023-09-05 10:12:39,2023-09-05 10:12:45,25264,1900-01-01 00:00:00,186583,1
53,114,0000,2023-09-05 10:12:45,2023-09-05 10:12:39,2023-09-05 10:12:47,17649,1900-01-01 00:00:00,188709,0
54,109,00010,2023-09-05 10:12:40,2023-09-05 10:12:45,2023-09-05 10:12:49,22140,1900-01-01 00:00:00,187603,1
55,111,0002,2023-09-05 10:12:34,2023-09-05 10:12:47,2023-09-05 10:12:51,24263,1900-01-01 00:00:00,183804,1
56,112,0000,2023-09-05 10:12:43,2023-09-05 10:12:48,2023-09-05 10:12:53,16258,1900-01-01 00:00:00,181541,0
57,110,0002,2023-09-05 10:12:06,2023-09-05 10:12:51,2023-09-05 10:12:55,11492,1900-01-01 00:00:00,184813,1
58,110,00010,2023-09-05 10:12:55,2023-09-05 10:12:53,2023-09-05 10:12:57,18398,1900-01-01 00:00:00,184638,0
59,114,0008,2023-09-05 10:12:47,2023-09-05 10:12:52,2023-09-05 10:12:59,12057,1900-01-01 00:00:00,186512,0
60,113,0001,2023-09-05 10:12:16,2023-09-05 10:12:55,2023-09-05 10:13:01,23623,1900-01-01 00:00:00,188492,1
61,110,0000,2023-09-05 10:12:57,2023-09-05 10:12:57,2023-09-05 10:13:03,17621,1900-01-01 00:00:00,183255,1
62,112,0006,2023-09-05 10:12:53,2023-09-05 10:13:00,2023-09-05 10:13:05,23146,1900-01-01 00:00:00,183954,1
63,113,0001,2023-09-05 10:13:01,2023-09-05 10:13:01,2023-09-05 10:13:07,12068,1900-01-01 00:00:00,183466,0
64,114,0002,2023-09-05 10:12:59,2023-09-05 10:13:04,2023-09-05 10:13:09,22172,1900-01-01 00:00:00,182184,0
65,117,0003,2023-09-05 10:12:24,2023-09-05 10:13:07,2023-09-05 10:13:11,29919,1900-01-01 00:00:00,186655,1
66,111,0004,2023-09-05 10:12:51,2023-09-05 10:13:09,2023-09-05 10:13:13,13915,1900-01-01 00:00:00,187673,0
67,112,0007,2023-09-05 10:13:05,2023-09-05 10:13:12,2023-09-05 10:13:15,18895,1900-01-01 00:00:00,184516,1
68,112,0004,2023-09-05 10:13:15,2023-09-05 10:13:11,2023-09-05 10:13:17,29112,1900-01-01 00:00:00,187069,1
69,113,0006,2023-09-05 10:13:07,2023-09-05 10:13:13,2023-09-05 10:13:19,15624,1900-01-01 00:00:00,187711,0
70,111,0000,2023-09-05 10:13:13,2023-09-05 10:13:18,2023-09-05 10:13:21,26208,1900-01-01 00:00:00,188803,0
71,115,0002,2023-09-05 10:12:32,2023-09-05 10:13:19,2023-09-05 10:13:24,22726,1900-01-01 00:00:00,181122,0
72,116,0000,2023-09-05 10:12:26,2023-09-05 10:13:23,2023-09-05 10:13:26,20413,1900-01-01 00:00:00,183955,1
73,114,0004,2023-09-05 10:13:09,2023-09-05 10:13:24,2023-09-05 10:13:28,27846,1900-01-01 00:00:00,186345,0
74,117,0004,2023-09-05 10:13:11,2023-09-05 10:13:27,2023-09-05 10:13:30,29088,1900-01-01 00:00:00,188460,1
75,110,0009,2023-09-05 10:13:03,2023-09-05 10:13:25,2023-09-05 10:13:32,22900,1900-01-01 00:00:00,186123,1
76,115,0007,2023-09-05 10:13:24,2023-09-05 10:13:29,2023-09-05 10:13:34,24138,1900-01-01 00:00:00,185035,1
77,110,0003,2023-09-05 10:13:32,2023-09-05 10:13:28,2023-09-05 10:13:36,11208,1900-01-01 00:00:00,189502,1
78,116,0002,2023-09-05 10:13:26,2023-09-05 10:13:30,2023-09-05 10:13:38,12804,1900-01-01 00:00:00,183732,0
79,114,0009,2023-09-05 10:13:28,2023-09-05 10:13:37,2023-09-05 10:13:40,18229,1900-01-01 00:00:00,187845,0
80,114,0000,2023-09-05 10:13:40,2023-09-05 10:13:36,2023-09-05 10:13:42,26352,1900-01-01 00:00:00,189649,0
81,114,0000,2023-09-05 10:13:42,2023-09-05 10:13:36,2023-09-05 10:13:44,20561,1900-01-01 00:00:00,186917,1
82,110,0009,2023-09-05 10:13:36,2023-09-05 10:13:39,2023-09-05 10:13:46,28727,1900-01-01 00:00:00,189324,1
83,112,0001,2023-09-05 10:13:17,2023-09-05 10:13:41,2023-09-05 10:13:48,16036,1900-01-01 00:00:00,188433,0
84,112,0001,2023-09-05 10:13:48,2023-09-05 10:13:47,2023-09-05 10:13:50,17489,1900-01-01 00:00:00,182680,0
85,115,0004,2023-09-05 10:13:34,2023-09-05 10:13:44,2023-09-05 10:13:52,19352,1900-01-01 00:00:00,182399,1
86,112,0005,2023-09-05 10:13:50,2023-09-05 10:13:47,2023-09-05 10:13:54,17831,1900-01-01 00:00:00,182697,0
87,114,0005,2023-09-05 10:13:44,2023-09-05 10:13:48,2023-09-05 10:13:56,11076,1900-01-01 00:00:00,184033,0
88,114,0000,2023-09-05 10:13:56,2023-09-05 10:13:53,2023-09-05 10:13:58,24683,1900-01-01 00:00:00,187207,0
89,112,0002,2023-09-05 10:13:54,2023-09-05 10:13:55,2023-09-05 10:14:00,25895,1900-01-01 00:00:00,181078,1
90,117,0008,2023-09-05 10:13:30,2023-09-05 10:13:55,2023-09-05 10:14:02,13308,1900-01-01 00:00:00,185440,0
91,110,0000,2023-09-05 10:13:46,2023-09-05 10:13:58,2023-09-05 10:14:04,24168,1900-01-01 00:00:00,184800,0
92,110,0006,2023-09-05 10:14:04,2023-09-05 10:14:03,2023-09-05 10:14:06,24606,1900-01-01 00:00:00,183219,1
93,116,0002,2023-09-05 10:13:38,2023-09-05 10:14:02,2023-09-05 10:14:08,22119,1900-01-01 00:00:00,189979,0
94,110,00010,2023-09-05 10:14:06,2023-09-05 10:14:06,2023-09-05 10:14:11,14680,1900-01-01 00:00:00,181403,1
95,111,0003,2023-09-05 10:13:21,2023-09-05 10:14:10,2023-09-05 10:14:13,16370,1900-01-01 00:00:00,188037,1
96,115,0009,2023-09-05 10:13:52,2023-09-05 10:14:07,2023-09-05 10:14:15,20229,1900-01-01 00:00:00,182487,0
97,112,0004,2023-09-05 10:14:00,2023-09-05 10:14:11,2023-09-05 10:14:17,25093,1900-01-01 00:00:00,182856,0
98,111,0008,2023-09-05 10:14:13,2023-09-05 10:14:16,2023-09-05 10:14:19,14278,1900-01-01 00:00:00,182740,0
99,109,0000,2023-09-05 10:12:49,2023-09-05 10:14:17,2023-09-05 10:14:21,18110,1900-01-01 00:00:00,188664,0
100,113,0001,2023-09-05 10:13:19,2023-09-05 10:14:19,2023-09-05 10:14:23,22938,1900-01-01 00:00:00,188152,0
101,109,0006,2023-09-05 10:14:21,2023-09-05 10:14:20,2023-09-05 10:14:25,17716,1900-01-01 00:00:00,189985,0
102,112,0007,2023-09-05 10:14:17,2023-09-05 10:14:19,2023-09-05 10:14:27,13022,1900-01-01 00:00:00,188952,0
103,115,0007,2023-09-05 10:14:15,2023-09-05 10:14:26,2023-09-05 10:14:29,22095,1900-01-01 00:00:00,187836,0
104,110,0007,2023-09-05 10:14:11,2023-09-05 10:14:27,2023-09-05 10:14:31,16505,1900-01-01 00:00:00,184672,0
105,117,0001,2023-09-05 10:14:02,2023-09-05 10:14:25,2023-09-05 10:14:33,14461,1900-01-01 00:00:00,185582,1
106,111,00010,2023-09-05 10:14:19,2023-09-05 10:14:30,2023-09-05 10:14:35,17886,1900-01-01 00:00:00,187560,0
107,114,0004,2023-09-05 10:13:58,2023-09-05 10:14:33,2023-09-05 10:14:37,27753,1900-01-01 00:00:00,181022,1
108,112,0000,2023-09-05 10:14:27,2023-09-05 10:14:32,2023-09-05 10:14:39,10975,1900-01-01 00:00:00,182174,0
109,115,0003,2023-09-05 10:14:29,2023-09-05 10:14:36,2023-09-05 10:14:41,25674,1900-01-01 00:00:00,180660,1
110,113,0008,2023-09-05 10:14:23,2023-09-05 10:14:35,2023-09-05 10:14:43,22073,1900-01-01 00:00:00,183950,0
111,110,0009,2023-09-05 10:14:31,2023-09-05 10:14:41,2023-09-05 10:14:45,21914,1900-01-01 00:00:00,184172,0
112,113,0003,2023-09-05 10:14:43,2023-09-05 10:14:42,2023-09-05 10:14:47,22903,1900-01-01 00:00:00,189984,1
113,115,0002,2023-09-05 10:14:41,2023-09-05 10:14:42,2023-09-05 10:14:50,11972,1900-01-01 00:00:00,186465,1
114,113,0001,2023-09-05 10:14:47,2023-09-05 10:14:44,2023-09-05 10:14:52,29297,1900-01-01 00:00:00,184646,0
115,110,0007,2023-09-05 10:14:45,2023-09-05 10:14:49,2023-09-05 10:14:54,13939,1900-01-01 00:00:00,188588,0
116,113,0000,2023-09-05 10:14:52,2023-09-05 10:14:51,2023-09-05 10:14:56,16881,1900-01-01 00:00:00,187081,0
117,111,0006,2023-09-05 10:14:35,2023-09-05 10:14:54,2023-09-05 10:14:58,20202,1900-01-01 00:00:00,182340,1
118,114,0009,2023-09-05 10:14:37,2023-09-05 10:14:57,2023-09-05 10:15:00,16483,1900-01-01 00:00:00,186171,1
119,113,0005,2023-09-05 10:14:56,2023-09-05 10:14:57,2023-09-05 10:15:02,14655,1900-01-01 00:00:00,185933,1
120,111,0004,2023-09-05 10:14:58,2023-09-05 10:14:58,2023-09-05 10:15:04,27893,1900-01-01 00:00:00,187783,0
121,114,0009,2023-09-05 10:15:00,2023-09-05 10:15:03,2023-09-05 10:15:06,23096,1900-01-01 00:00:00,189261,1
122,116,0007,2023-09-05 10:14:08,2023-09-05 10:15:04,2023-09-05 10:15:08,14259,1900-01-01 00:00:00,183132,0
123,116,0000,2023-09-05 10:15:08,2023-09-05 10:15:04,2023-09-05 10:15:10,27945,1900-01-01 00:00:00,188513,0
124,112,0002,2023-09-05 10:14:39,2023-09-05 10:15:08,2023-09-05 10:15:12,11849,1900-01-01 00:00:00,184395,0
125,113,0008,2023-09-05 10:15:02,2023-09-05 10:15:07,2023-09-05 10:15:14,19717,1900-01-01 00:00:00,182708,0
126,111,0003,2023-09-05 10:15:04,2023-09-05 10:15:08,2023-09-05 10:15:16,15882,1900-01-01 00:00:00,181083,0
127,117,0004,2023-09-05 10:14:33,2023-09-05 10:15:12,2023-09-05 10:15:18,19044,1900-01-01 00:00:00,182415,0
128,110,0004,2023-09-05 10:14:54,2023-09-05 10:15:17,2023-09-05 10:15:20,10042,1900-01-01 00:00:00,183786,0
129,111,0003,2023-09-05 10:15:16,2023-09-05 10:15:19,2023-09-05 10:15:22,21683,1900-01-01 00:00:00,184321,1
130,111,0002,2023-09-05 10:15:22,2023-09-05 10:15:21,2023-09-05 10:15:24,26732,1900-01-01 00:00:00,180295,0
131,117,0009,2023-09-05 10:15:18,2023-09-05 10:15:21,2023-09-05 10:15:26,18998,1900-01-01 00:00:00,185044,1
132,113,0004,2023-09-05 10:15:14,2023-09-05 10:15:21,2023-09-05 10:15:28,25984,1900-01-01 00:00:00,180347,1
133,115,0009,2023-09-05 10:14:50,2023-09-05 10:15:25,2023-09-05 10:15:30,11119,1900-01-01 00:00:00,187696,1
134,114,0007,2023-09-05 10:15:06,2023-09-05 10:15:24,2023-09-05 10:15:32,15807,1900-01-01 00:00:00,181906,0
135,110,0009,2023-09-05 10:15:20,2023-09-05 10:15:28,2023-09-05 10:15:34,27843,1900-01-01 00:00:00,187465,1
136,115,0007,2023-09-05 10:15:30,2023-09-05 10:15:28,2023-09-05 10:15:36,18680,1900-01-01 00:00:00,186389,0
137,115,0006,2023-09-05 10:15:36,2023-09-05 10:15:31,2023-09-05 10:15:39,28387,1900-01-01 00:00:00,189297,1
138,115,0006,2023-09-05 10:15:39,2023-09-05 10:15:37,2023-09-05 10:15:41,10285,1900-01-01 00:00:00,187322,0
139,114,0002,2023-09-05 10:15:32,2023-09-05 10:15:39,2023-09-05 10:15:43,26364,1900-01-01 00:00:00,182128,0
140,109,0001,2023-09-05 10:14:25,2023-09-05 10:15:42,2023-09-05 10:15:45,17437,1900-01-01 00:00:00,181668,0
141,115,0002,2023-09-05 10:15:41,2023-09-05 10:15:43,2023-09-05 10:15:47,16689,1900-01-01 00:00:00,187082,0
142,116,0002,2023-09-05 10:15:10,2023-09-05 10:15:42,2023-09-05 10:15:49,17009,1900-01-01 00:00:00,186758,0
143,111,0005,2023-09-05 10:15:24,2023-09-05 10:15:44,2023-09-05 10:15:51,27121,1900-01-01 00:00:00,182862,0
144,111,0008,2023-09-05 10:15:51,2023-09-05 10:15:49,2023-09-05 10:15:53,25612,1900-01-01 00:00:00,180292,1
145,113,0005,2023-09-05 10:15:28,2023-09-05 10:15:49,2023-09-05 10:15:55,29721,1900-01-01 00:00:00,185027,0
146,116,0009,2023-09-05 10:15:49,2023-09-05 10:15:53,2023-09-05 10:15:57,21949,1900-01-01 00:00:00,189321,1
147,109,0002,2023-09-05 10:15:45,2023-09-05 10:15:54,2023-09-05 10:15:59,14672,1900-01-01 00:00:00,189571,0
148,113,0009,2023-09-05 10:15:55,2023-09-05 10:15:54,2023-09-05 10:16:01,27642,1900-01-01 00:00:00,189007,1
149,116,0009,2023-09-05 10:15:57,2023-09-05 10:15:55,2023-09-05 10:16:03,10324,1900-01-01 00:00:00,187320,0
150,115,0005,2023-09-05 10:15:47,2023-09-05 10:15:58,2023-09-05 10:16:05,27389,1900-01-01 00:00:00,184299,1
151,117,0007,2023-09-05 10:15:26,2023-09-05 10:16:04,2023-09-05 10:16:07,12820,1900-01-01 00:00:00,187573,0
152,113,00010,2023-09-05 10:16:01,2023-09-05 10:16:03,2023-09-05 10:16:09,11956,1900-01-01 00:00:00,187547,1
153,117,0004,2023-09-05 10:16:07,2023-09-05 10:16:08,2023-09-05 10:16:11,13910,1900-01-01 00:00:00,189040,0
154,111,0009,2023-09-05 10:15:53,2023-09-05 10:16:08,2023-09-05 10:16:13,26954,1900-01-01 00:00:00,185716,0
155,115,0003,2023-09-05 10:16:05,2023-09-05 10:16:10,2023-09-05 10:16:15,19481,1900-01-01 00:00:00,181667,1
156,109,0006,2023-09-05 10:15:59,2023-09-05 10:16:11,2023-09-05 10:16:17,17989,1900-01-01 00:00:00,182096,0
157,112,0008,2023-09-05 10:15:12,2023-09-05 10:16:11,2023-09-05 10:16:19,12104,1900-01-01 00:00:00,184992,0
158,111,0002,2023-09-05 10:16:13,2023-09-05 10:16:15,2023-09-05 10:16:21,18393,1900-01-01 00:00:00,183599,1
159,112,0009,2023-09-05 10:16:19,2023-09-05 10:16:19,2023-09-05 10:16:23,28221,1900-01-01 00:00:00,184067,0
160,113,0005,2023-09-05 10:16:09,2023-09-05 10:16:17,2023-09-05 10:16:25,12871,1900-01-01 00:00:00,182623,1
161,114,0004,2023-09-05 10:15:43,2023-09-05 10:16:23,2023-09-05 10:16:27,21752,1900-01-01 00:00:00,183439,1
162,113,00010,2023-09-05 10:16:25,2023-09-05 10:16:23,2023-09-05 10:16:29,28568,1900-01-01 00:00:00,181173,1
163,110,0005,2023-09-05 10:15:34,2023-09-05 10:16:28,2023-09-05 10:16:32,23686,1900-01-01 00:00:00,188356,0
164,117,0008,2023-09-05 10:16:11,2023-09-05 10:16:26,2023-09-05 10:16:34,13912,1900-01-01 00:00:00,184299,1
165,114,0000,2023-09-05 10:16:27,2023-09-05 10:16:33,2023-09-05 10:16:36,10406,1900-01-01 00:00:00,186807,1
166,113,0006,2023-09-05 10:16:29,2023-09-05 10:16:31,2023-09-05 10:16:38,15349,1900-01-01 00:00:00,183031,1
167,117,0001,2023-09-05 10:16:34,2023-09-05 10:16:35,2023-09-05 10:16:40,16380,1900-01-01 00:00:00,188260,1
168,116,0008,2023-09-05 10:16:03,2023-09-05 10:16:35,2023-09-05 10:16:42,13782,1900-01-01 00:00:00,185675,0
169,113,0008,2023-09-05 10:16:38,2023-09-05 10:16:41,2023-09-05 10:16:44,26226,1900-01-01 00:00:00,182332,1
170,113,0003,2023-09-05 10:16:44,2023-09-05 10:16:42,2023-09-05 10:16:46,19985,1900-01-01 00:00:00,183149,0
171,110,0002,2023-09-05 10:16:32,2023-09-05 10:16:45,2023-09-05 10:16:48,22495,1900-01-01 00:00:00,181781,0
172,115,0003,2023-09-05 10:16:15,2023-09-05 10:16:45,2023-09-05 10:16:50,10631,1900-01-01 00:00:00,184196,0
173,117,0000,2023-09-05 10:16:40,2023-09-05 10:16:49,2023-09-05 10:16:52,13966,1900-01-01 00:00:00,182322,0
174,116,0002,2023-09-05 10:16:42,2023-09-05 10:16:48,2023-09-05 10:16:54,17128,1900-01-01 00:00:00,181703,1
175,117,0004,2023-09-05 10:16:52,2023-09-05 10:16:51,2023-09-05 10:16:56,27851,1900-01-01 00:00:00,189048,0
176,116,0006,2023-09-05 10:16:54,2023-09-05 10:16:50,2023-09-05 10:16:58,21004,1900-01-01 00:00:00,181425,1
177,110,0002,2023-09-05 10:16:48,2023-09-05 10:16:56,2023-09-05 10:17:00,18162,1900-01-01 00:00:00,181859,0
178,116,0001,2023-09-05 10:16:58,2023-09-05 10:16:57,2023-09-05 10:17:02,24464,1900-01-01 00:00:00,184882,1
179,114,0006,2023-09-05 10:16:36,2023-09-05 10:17:00,2023-09-05 10:17:04,20395,1900-01-01 00:00:00,180323,0
180,110,0003,2023-09-05 10:17:00,2023-09-05 10:17:00,2023-09-05 10:17:06,11753,1900-01-01 00:00:00,183262,0
181,109,0009,2023-09-05 10:16:17,2023-09-05 10:17:03,2023-09-05 10:17:08,19004,1900-01-01 00:00:00,186557,0
182,114,00010,2023-09-05 10:17:04,2023-09-05 10:17:05,2023-09-05 10:17:10,12826,1900-01-01 00:00:00,183006,1
183,115,0007,2023-09-05 10:16:50,2023-09-05 10:17:08,2023-09-05 10:17:12,24280,1900-01-01 00:00:00,182545,1
184,112,0000,2023-09-05 10:16:23,2023-09-05 10:17:06,2023-09-05 10:17:14,18829,1900-01-01 00:00:00,188869,1
185,114,00010,2023-09-05 10:17:10,2023-09-05 10:17:10,2023-09-05 10:17:16,23519,1900-01-01 00:00:00,186892,1
186,114,0001,2023-09-05 10:17:16,2023-09-05 10:17:13,2023-09-05 10:17:19,20476,1900-01-01 00:00:00,181176,1
187,112,0009,2023-09-05 10:17:14,2023-09-05 10:17:15,2023-09-05 10:17:21,16237,1900-01-01 00:00:00,182363,0
188,117,0009,2023-09-05 10:16:56,2023-09-05 10:17:17,2023-09-05 10:17:23,12312,1900-01-01 00:00:00,189687,0
189,109,0006,2023-09-05 10:17:08,2023-09-05 10:17:20,2023-09-05 10:17:25,11349,1900-01-01 00:00:00,187179,1
190,113,0005,2023-09-05 10:16:46,2023-09-05 10:17:23,2023-09-05 10:17:27,27427,1900-01-01 00:00:00,180436,0
191,110,0000,2023-09-05 10:17:06,2023-09-05 10:17:22,2023-09-05 10:17:29,21091,1900-01-01 00:00:00,185531,1
192,113,00010,2023-09-05 10:17:27,2023-09-05 10:17:28,2023-09-05 10:17:31,16800,1900-01-01 00:00:00,188227,1
193,117,0002,2023-09-05 10:17:23,2023-09-05 10:17:29,2023-09-05 10:17:33,19886,1900-01-01 00:00:00,183232,1
194,116,00010,2023-09-05 10:17:02,2023-09-05 10:17:27,2023-09-05 10:17:35,11528,1900-01-01 00:00:00,184308,1
195,110,0003,2023-09-05 10:17:29,2023-09-05 10:17:30,2023-09-05 10:17:37,26207,1900-01-01 00:00:00,183145,1
196,112,0000,2023-09-05 10:17:21,2023-09-05 10:17:36,2023-09-05 10:17:39,18249,1900-01-01 00:00:00,188325,1
197,113,0000,2023-09-05 10:17:31,2023-09-05 10:17:37,2023-09-05 10:17:41,21362,1900-01-01 00:00:00,182712,0
198,112,0004,2023-09-05 10:17:39,2023-09-05 10:17:35,2023-09-05 10:17:43,10179,1900-01-01 00:00:00,189110,0
199,117,0006,2023-09-05 10:17:33,2023-09-05 10:17:41,2023-09-05 10:17:45,21941,1900-01-01 00:00:00,188088,1
200,113,0001,2023-09-05 10:17:41,2023-09-05 10:17:39,2023-09-05 10:17:47,25224,1900-01-01 00:00:00,183716,0
201,117,0003,2023-09-05 10:17:45,2023-09-05 10:17:41,2023-09-05 10:17:49,26204,1900-01-01 00:00:00,189220,1
202,113,0002,2023-09-05 10:17:47,2023-09-05 10:17:45,2023-09-05 10:17:51,14954,1900-01-01 00:00:00,184392,1
203,110,0008,2023-09-05 10:17:37,2023-09-05 10:17:47,2023-09-05 10:17:53,18386,1900-01-01 00:00:00,184413,1
204,113,0005,2023-09-05 10:17:51,2023-09-05 10:17:48,2023-09-05 10:17:55,26604,1900-01-01 00:00:00,181144,0
205,117,0002,2023-09-05 10:17:49,2023-09-05 10:17:49,2023-09-05 10:17:57,15625,1900-01-01 00:00:00,187643,1
206,116,00010,2023-09-05 10:17:35,2023-09-05 10:17:54,2023-09-05 10:17:59,10582,1900-01-01 00:00:00,184019,0
207,112,0008,2023-09-05 10:17:43,2023-09-05 10:17:57,2023-09-05 10:18:01,24951,1900-01-01 00:00:00,181023,0
