31,109,405,69,80,40.39,50.32,19,1,29,2023-09-05 10:11:45
32,111,402,64,61,39.02,52.94,21,6,28,2023-09-05 10:11:24
33,109,401,78,70,38.26,51.45,9,10,15,2023-09-05 10:11:05
34,111,405,70,74,39.89,53.39,16,1,30,2023-09-05 10:11:38
35,117,405,77,76,39.67,52.96,29,26,7,2023-09-05 10:10:00
36,112,403,73,74,40.66,51.95,13,23,0,2023-09-05 10:10:31
37,116,402,73,79,40.26,55.92,6,16,15,2023-09-05 10:09:56
38,111,405,60,62,39.45,53.44,22,14,1,2023-09-05 10:09:53
39,109,405,80,75,39.22,52.59,5,30,25,2023-09-05 10:10:11
40,115,401,76,61,40.33,53.32,15,30,4,2023-09-05 10:10:51
41,111,405,75,63,39.68,51.1,9,4,16,2023-09-05 10:11:36
42,116,404,70,71,41.45,53.95,27,24,14,2023-09-05 10:12:18
43,115,401,64,70,38.26,54.82,6,28,0,2023-09-05 10:11:33
44,111,401,60,62,38.4,50.02,23,4,23,2023-09-05 10:11:30
45,109,402,67,74,39.35,51.5,19,15,22,2023-09-05 10:10:04
46,117,405,65,71,40.6,52.96,9,1,9,2023-09-05 10:10:46
47,109,402,68,74,40.94,55.08,5,17,1,2023-09-05 10:10:23
48,109,404,66,69,39.87,52.44,13,0,0,2023-09-05 10:11:16
49,117,403,76,72,39.83,52.73,5,17,24,2023-09-05 10:12:14
50,117,401,67,69,41.9,52.93,6,16,10,2023-09-05 10:11:11
51,110,402,62,64,40.78,51.68,20,0,24,2023-09-05 10:11:45
52,109,400,73,62,40.01,54.59,13,23,27,2023-09-05 10:11:21
53,109,401,80,65,39.97,54.09,9,16,22,2023-09-05 10:11:30
54,111,403,76,73,39.42,53.82,24,26,30,2023-09-05 10:10:31
55,116,405,63,68,41.75,55.58,0,15,14,2023-09-05 10:11:04
56,111,404,72,69,39.75,53.97,17,14,20,2023-09-05 10:11:41
57,115,404,70,70,39.2,53.49,9,17,22,2023-09-05 10:12:07
58,113,401,78,73,39.84,54.91,12,18,7,2023-09-05 10:10:46
59,112,402,69,60,38.2,51.19,9,5,8,2023-09-05 10:11:29
60,112,401,72,77,41.37,50.21,12,20,2,2023-09-05 10:10:47
61,110,400,76,72,41.76,54.43,4,4,27,2023-09-05 10:11:16
62,112,401,68,72,41.68,50.25,20,7,29,2023-09-05 10:11:42
63,110,405,75,64,38.46,50.77,17,16,5,2023-09-05 10:11:59
64,112,405,63,71,39.96,51.34,3,1,13,2023-09-05 10:11:47
65,114,405,74,67,41.59,51.41,30,18,22,2023-09-05 10:10:52
66,116,404,79,80,39.31,53.17,15,30,20,2023-09-05 10:12:17
67,109,402,66,63,39.17,51.07,28,28,27,2023-09-05 10:11:07
68,116,402,63,78,39.48,52.65,17,14,0,2023-09-05 10:11:09
69,112,401,77,62,39.41,54.25,8,20,28,2023-09-05 10:11:16
70,110,403,68,65,39.48,51.36,8,1,9,2023-09-05 10:12:12
71,112,400,76,79,40.0,55.75,1,9,3,2023-09-05 10:13:04
72,113,404,63,73,38.39,50.24,9,7,20,2023-09-05 10:11:33
73,111,402,60,77,39.17,51.36,17,12,0,2023-09-05 10:12:21
74,112,402,71,61,39.34,52.04,1,23,28,2023-09-05 10:11:00
75,110,402,61,76,41.84,50.47,8,4,27,2023-09-05 10:11:20
76,111,401,74,71,41.97,51.06,23,9,8,2023-09-05 10:12:08
77,116,400,64,66,38.77,54.01,28,26,13,2023-09-05 10:11:36
78,117,403,78,61,39.74,52.92,9,19,13,2023-09-05 10:12:56
79,111,404,62,79,41.08,51.33,5,20,20,2023-09-05 10:13:06
80,117,405,66,68,41.84,51.4,13,9,23,2023-09-05 10:12:57
81,109,401,78,78,39.25,52.36,6,4,10,2023-09-05 10:13:24
82,114,401,78,68,39.03,51.08,22,16,26,2023-09-05 10:13:29
83,110,402,63,80,39.84,52.25,4,23,22,2023-09-05 10:12:11
84,112,400,60,64,39.98,53.51,23,17,18,2023-09-05 10:11:31
85,115,402,78,79,41.13,52.84,6,10,25,2023-09-05 10:11:47
86,110,402,77,71,40.51,55.12,1,21,12,2023-09-05 10:11:48
87,115,400,64,72,39.42,50.68,18,3,30,2023-09-05 10:12:29
88,109,401,71,72,38.6,51.69,22,26,8,2023-09-05 10:11:57
89,117,400,69,67,39.96,51.6,14,1,23,2023-09-05 10:11:50
90,109,400,79,65,39.13,55.44,7,17,15,2023-09-05 10:12:39
91,110,403,64,78,41.87,50.85,30,15,16,2023-09-05 10:12:31
92,111,404,62,78,39.32,53.06,29,7,26,2023-09-05 10:14:03
93,110,402,63,64,39.38,54.95,27,6,9,2023-09-05 10:12:09
94,111,405,62,74,39.5,51.43,19,7,6,2023-09-05 10:13:36
95,113,404,72,64,39.39,55.49,13,23,22,2023-09-05 10:13:20
96,109,405,78,76,41.02,55.11,21,24,15,2023-09-05 10:12:37
97,117,405,77,73,38.69,54.23,23,12,27,2023-09-05 10:12:06
98,110,403,73,66,39.75,50.08,27,21,9,2023-09-05 10:11:49
99,114,401,69,76,41.86,54.32,22,0,19,2023-09-05 10:13:55
100,116,400,69,60,40.48,53.18,27,15,2,2023-09-05 10:12:15
101,116,405,67,70,41.25,51.05,27,20,5,2023-09-05 10:13:39
102,112,405,75,70,39.45,54.38,12,19,17,2023-09-05 10:13:17
103,115,400,65,70,39.79,54.09,26,29,27,2023-09-05 10:14:04
104,117,404,73,78,41.66,55.83,25,0,0,2023-09-05 10:12:09
105,110,401,67,75,40.76,54.8,29,28,14,2023-09-05 10:13:27
106,117,403,72,61,41.42,53.15,23,29,27,2023-09-05 10:13:20
107,113,402,70,68,39.97,54.61,7,11,12,2023-09-05 10:14:15
108,117,400,67,69,41.25,54.34,8,25,26,2023-09-05 10:12:18
109,110,402,69,79,41.45,53.94,24,22,22,2023-09-05 10:14:30
110,116,401,67,61,40.36,53.17,13,9,24,2023-09-05 10:12:50
111,112,402,80,79,39.08,50.44,4,8,22,2023-09-05 10:13:41
112,117,403,73,78,39.82,55.15,26,27,22,2023-09-05 10:12:57
113,112,402,64,65,39.88,50.99,3,25,20,2023-09-05 10:12:32
114,110,403,60,78,39.52,54.49,9,17,19,2023-09-05 10:13:19
115,114,401,65,77,39.18,52.74,21,18,21,2023-09-05 10:13:30
116,113,405,80,61,39.88,51.79,24,25,6,2023-09-05 10:12:32
117,117,404,71,69,38.48,52.74,1,9,1,2023-09-05 10:12:38
118,111,402,63,64,39.91,53.81,4,15,7,2023-09-05 10:14:26
119,114,401,68,64,39.8,52.9,6,12,26,2023-09-05 10:14:22
120,116,400,70,62,40.67,51.28,23,27,22,2023-09-05 10:14:46
121,110,400,67,77,38.42,52.97,11,25,7,2023-09-05 10:13:56
122,117,405,62,67,38.35,52.51,25,15,5,2023-09-05 10:14:47
123,109,404,74,80,40.73,55.83,25,21,7,2023-09-05 10:13:17
124,113,405,73,78,41.7,53.75,30,30,26,2023-09-05 10:13:43
125,116,403,63,71,39.83,55.37,7,29,8,2023-09-05 10:14:12
126,114,403,74,80,38.07,54.6,2,15,5,2023-09-05 10:14:20
127,111,405,80,76,39.34,50.62,9,25,18,2023-09-05 10:13:10
128,116,400,62,74,40.92,53.97,7,19,25,2023-09-05 10:13:06
129,115,405,75,62,39.88,53.62,29,29,12,2023-09-05 10:14:05
130,114,402,64,63,41.06,53.94,6,19,29,2023-09-05 10:13:27
131,115,400,71,80,39.06,53.78,25,4,7,2023-09-05 10:14:14
132,109,405,66,77,38.7,52.71,27,20,20,2023-09-05 10:13:35
133,113,401,63,67,40.48,53.83,17,23,27,2023-09-05 10:14:49
134,117,404,79,69,39.28,51.54,3,23,9,2023-09-05 10:14:32
135,109,400,75,70,41.45,50.63,26,26,22,2023-09-05 10:13:07
136,116,401,67,70,38.12,53.52,1,3,10,2023-09-05 10:14:37
137,109,404,64,60,38.66,53.52,11,14,19,2023-09-05 10:14:51
138,109,401,74,68,40.35,55.84,20,28,24,2023-09-05 10:15:18
139,112,403,74,65,41.25,53.26,15,27,7,2023-09-05 10:15:09
140,111,404,71,67,40.2,53.03,20,4,12,2023-09-05 10:13:50
141,115,402,62,74,39.7,55.28,17,26,20,2023-09-05 10:13:36
142,116,402,70,64,39.25,52.68,29,27,19,2023-09-05 10:15:07
143,111,400,78,64,40.95,50.28,5,9,25,2023-09-05 10:14:35
144,111,400,62,74,41.59,55.35,6,3,7,2023-09-05 10:15:07
145,117,403,65,80,39.51,50.64,5,28,20,2023-09-05 10:14:24
146,116,400,69,67,38.72,51.17,25,9,6,2023-09-05 10:13:45
147,117,402,63,71,39.03,52.08,7,15,24,2023-09-05 10:14:56
148,115,403,67,69,40.65,52.4,28,26,17,2023-09-05 10:13:52
149,109,405,64,68,41.92,53.83,1,6,26,2023-09-05 10:14:43
150,116,402,61,63,39.36,54.88,29,26,9,2023-09-05 10:13:37
151,116,403,74,76,39.57,53.17,3,15,7,2023-09-05 10:14:27
152,117,402,78,63,41.61,53.52,12,15,30,2023-09-05 10:15:08
153,113,404,73,73,41.28,50.71,11,7,10,2023-09-05 10:14:16
154,117,400,60,76,41.69,55.27,26,16,30,2023-09-05 10:14:12
155,110,402,76,75,39.61,54.28,1,15,13,2023-09-05 10:15:17
156,109,402,61,69,38.83,51.09,5,22,6,2023-09-05 10:15:30
157,115,403,77,63,41.51,54.8,30,30,4,2023-09-05 10:14:51
158,111,403,79,72,41.21,55.19,7,15,0,2023-09-05 10:15:22
159,109,400,66,66,40.52,51.18,6,28,24,2023-09-05 10:14:42
160,115,403,71,77,39.01,53.32,29,10,12,2023-09-05 10:14:12
161,110,404,67,76,38.12,55.54,7,25,1,2023-09-05 10:14:50
162,114,405,76,62,39.23,52.79,17,29,26,2023-09-05 10:15:40
163,114,400,75,71,40.44,52.18,2,2,12,2023-09-05 10:15:11
164,110,404,67,71,40.3,51.56,26,15,15,2023-09-05 10:15:06
165,117,405,66,73,39.0,55.0,5,22,17,2023-09-05 10:15:35
166,113,405,60,67,38.59,51.62,0,16,9,2023-09-05 10:14:42
167,109,400,72,77,40.06,52.17,10,8,8,2023-09-05 10:15:19
168,113,403,76,76,40.79,53.46,3,29,25,2023-09-05 10:15:37
169,116,400,80,79,40.29,53.07,1,9,17,2023-09-05 10:15:15
170,117,401,69,80,38.31,54.84,23,10,10,2023-09-05 10:16:01
171,117,403,79,62,39.82,53.07,12,23,17,2023-09-05 10:15:17
172,117,402,73,73,40.1,55.43,14,24,12,2023-09-05 10:14:45
173,115,404,61,60,40.86,51.46,2,14,17,2023-09-05 10:15:49
174,109,404,67,74,39.27,53.21,26,12,0,2023-09-05 10:16:34
175,113,401,67,61,39.19,53.05,11,29,26,2023-09-05 10:15:22
176,114,401,76,67,39.91,53.29,19,24,27,2023-09-05 10:15:05
177,112,401,73,62,40.73,51.79,6,22,20,2023-09-05 10:15:19
178,109,401,77,62,39.09,53.2,18,21,21,2023-09-05 10:16:34
179,115,405,67,69,41.49,50.95,14,5,4,2023-09-05 10:15:37
180,113,400,78,77,38.69,50.4,10,24,21,2023-09-05 10:15:03
181,110,404,76,79,38.64,53.09,2,15,11,2023-09-05 10:16:44
182,112,402,62,66,41.53,52.81,5,3,5,2023-09-05 10:16:19
183,117,400,73,62,41.27,54.61,5,27,26,2023-09-05 10:16:56
184,111,403,75,73,42.0,55.05,0,11,11,2023-09-05 10:14:47
185,112,405,60,80,38.26,53.12,13,24,10,2023-09-05 10:16:24
186,109,404,67,60,39.53,52.29,10,18,5,2023-09-05 10:15:41
187,116,403,70,79,41.94,55.73,19,20,21,2023-09-05 10:15:13
188,114,405,72,62,40.07,54.77,2,30,8,2023-09-05 10:15:40
189,116,401,69,79,39.74,50.07,27,26,3,2023-09-05 10:16:22
190,113,404,75,67,38.15,52.05,13,5,16,2023-09-05 10:16:54
191,110,402,77,67,38.72,54.7,3,1,23,2023-09-05 10:15:13
192,117,401,69,74,39.2,52.91,7,24,25,2023-09-05 10:17:25
193,114,403,72,68,39.86,53.29,2,23,16,2023-09-05 10:15:31
194,114,402,77,62,39.92,53.79,26,15,23,2023-09-05 10:16:15
195,115,404,64,72,39.95,51.33,14,22,4,2023-09-05 10:15:37
196,115,404,63,70,39.18,55.86,19,16,11,2023-09-05 10:17:02
197,117,400,77,69,39.5,53.56,3,25,20,2023-09-05 10:17:02
198,110,401,74,61,40.31,51.85,11,27,15,2023-09-05 10:15:30
199,113,404,67,75,39.95,55.47,27,15,24,2023-09-05 10:15:59
200,112,405,78,73,38.47,50.45,28,22,20,2023-09-05 10:16:42
201,112,400,64,78,41.78,55.92,3,4,5,2023-09-05 10:17:42
202,110,405,62,70,41.36,54.1,22,13,27,2023-09-05 10:17:30
203,115,400,63,65,39.66,50.02,21,25,28,2023-09-05 10:17:00
204,116,402,60,61,38.25,54.12,11,20,30,2023-09-05 10:16:03
205,113,400,76,72,38.21,52.9,9,0,0,2023-09-05 10:16:16
206,116,402,64,62,39.32,54.46,19,27,8,2023-09-05 10:15:34
207,117,403,73,78,41.0,50.74,8,13,7,2023-09-05 10:17:47
208,109,405,79,63,39.9,51.13,30,29,3,2023-09-05 10:17:59
209,113,400,64,61,39.93,55.3,1,30,24,2023-09-05 10:17:03
210,113,401,69,80,39.74,51.46,7,16,27,2023-09-05 10:15:52
211,114,401,75,64,39.84,52.2,27,12,7,2023-09-05 10:16:07
212,116,401,72,79,41.57,51.39,4,1,10,2023-09-05 10:18:05
213,110,403,65,65,39.35,54.47,14,2,17,2023-09-05 10:16:51
214,113,405,61,69,39.07,55.44,19,17,3,2023-09-05 10:15:54
215,115,400,67,68,38.32,54.63,12,19,14,2023-09-05 10:16:58
216,116,400,73,64,39.1,54.93,7,24,0,2023-09-05 10:15:57
217,117,404,65,80,41.88,52.2,0,28,5,2023-09-05 10:16:46
218,110,401,70,67,39.97,53.66,24,6,14,2023-09-05 10:16:11
219,116,402,70,65,38.86,55.78,19,13,27,2023-09-05 10:16:53
220,110,404,72,64,38.47,52.2,29,21,28,2023-09-05 10:17:55
221,113,403,72,74,40.43,53.69,22,26,9,2023-09-05 10:16:51
222,116,404,78,64,41.39,55.83,20,15,27,2023-09-05 10:17:16
223,117,402,77,72,40.62,52.49,11,29,18,2023-09-05 10:16:55
224,116,400,65,72,38.16,51.46,19,28,14,2023-09-05 10:16:50
225,116,404,78,62,39.88,52.47,2,22,26,2023-09-05 10:17:25
226,117,400,65,67,41.62,53.4,17,16,22,2023-09-05 10:18:08
227,117,402,75,61,39.55,53.16,17,11,30,2023-09-05 10:17:51
228,109,405,72,71,41.68,52.45,28,5,6,2023-09-05 10:18:32
229,113,403,61,71,39.12,53.53,3,6,14,2023-09-05 10:18:43
230,117,405,77,60,39.69,52.15,28,29,19,2023-09-05 10:17:52
231,110,401,74,70,41.72,54.7,4,15,22,2023-09-05 10:17:49
232,114,401,70,72,40.78,52.74,20,23,27,2023-09-05 10:18:46
233,111,400,60,71,40.03,55.02,14,0,21,2023-09-05 10:16:31
234,114,400,69,72,39.41,55.1,12,15,27,2023-09-05 10:16:57
235,114,402,79,76,39.32,55.33,27,15,24,2023-09-05 10:18:26
236,110,405,74,70,40.79,55.68,27,9,21,2023-09-05 10:17:00
237,110,404,72,75,41.18,53.84,19,2,18,2023-09-05 10:18:00
238,115,404,68,68,39.96,53.22,26,9,20,2023-09-05 10:17:26
239,112,404,74,60,39.75,51.22,26,8,7,2023-09-05 10:17:08
240,110,402,75,64,40.23,51.11,14,1,3,2023-09-05 10:17:48
241,110,403,71,68,40.37,54.48,24,5,1,2023-09-05 10:16:42
242,110,404,77,77,40.92,53.43,6,11,2,2023-09-05 10:18:18
243,110,401,67,64,38.98,53.35,9,25,5,2023-09-05 10:18:45
244,114,403,62,80,39.78,50.75,11,25,15,2023-09-05 10:19:14
245,110,401,71,77,41.12,51.03,17,18,22,2023-09-05 10:19:19
246,116,404,63,77,41.7,50.25,26,0,26,2023-09-05 10:18:46
247,116,404,80,75,39.91,51.1,29,5,3,2023-09-05 10:19:18
248,116,402,66,61,39.33,54.75,30,30,23,2023-09-05 10:19:08
249,113,402,60,60,38.78,50.46,1,23,30,2023-09-05 10:19:04
250,116,402,75,80,40.54,51.21,6,17,11,2023-09-05 10:18:29
251,117,400,64,70,41.69,50.74,4,24,5,2023-09-05 10:18:18
252,117,403,62,61,39.08,53.07,29,13,11,2023-09-05 10:18:06
253,113,405,67,69,38.36,54.35,3,21,7,2023-09-05 10:19:06
254,112,402,78,75,38.73,51.75,15,21,5,2023-09-05 10:19:10
255,116,403,62,69,39.3,55.68,28,14,12,2023-09-05 10:18:41
256,112,405,65,68,39.31,55.26,11,16,21,2023-09-05 10:19:12
257,110,401,71,74,39.77,54.46,27,0,12,2023-09-05 10:18:47
258,111,400,61,69,39.53,50.06,5,9,0,2023-09-05 10:19:35
259,115,404,61,65,39.88,50.13,13,28,15,2023-09-05 10:19:32
260,116,400,63,61,41.51,55.72,2,7,10,2023-09-05 10:17:59
261,117,403,65,66,41.83,52.6,6,2,23,2023-09-05 10:19:02
262,117,401,69,68,41.06,50.92,8,19,10,2023-09-05 10:17:48
263,117,405,63,73,38.02,50.22,0,22,11,2023-09-05 10:17:43
264,116,400,76,62,39.03,51.06,4,16,19,2023-09-05 10:18:33
265,112,404,75,68,40.15,52.08,29,26,26,2023-09-05 10:19:00
266,112,401,77,60,41.87,50.43,3,28,21,2023-09-05 10:19:40
267,112,405,77,79,41.25,53.82,20,29,2,2023-09-05 10:18:39
268,113,405,74,61,38.55,55.33,21,26,0,2023-09-05 10:17:47
269,114,402,80,73,38.9,53.19,1,15,17,2023-09-05 10:18:53
270,112,400,65,74,40.36,54.84,20,1,9,2023-09-05 10:19:33
271,113,401,71,65,41.78,53.67,10,18,25,2023-09-05 10:19:31
272,110,400,63,60,39.49,53.51,0,18,1,2023-09-05 10:18:30
273,113,404,78,79,38.25,53.43,9,29,5,2023-09-05 10:19:29
274,113,402,68,66,39.23,54.0,18,5,8,2023-09-05 10:18:22
275,113,404,63,61,39.6,50.64,21,3,23,2023-09-05 10:17:54
276,110,402,64,75,40.4,50.03,1,22,9,2023-09-05 10:18:18
277,110,402,60,76,40.8,52.65,22,5,13,2023-09-05 10:18:04
278,112,404,69,66,38.45,53.56,15,6,19,2023-09-05 10:20:03
279,109,405,60,77,38.04,53.32,22,8,5,2023-09-05 10:18:53
280,110,405,79,70,40.23,52.42,11,11,15,2023-09-05 10:18:22
281,111,403,65,63,40.99,51.0,9,7,21,2023-09-05 10:19:56
282,110,403,71,80,38.84,51.67,27,11,18,2023-09-05 10:20:22
283,117,405,62,62,38.06,52.31,29,20,4,2023-09-05 10:20:29
284,113,404,80,66,41.42,52.13,21,15,0,2023-09-05 10:18:21
285,110,401,60,60,40.78,54.32,18,27,20,2023-09-05 10:18:40
286,114,404,64,67,41.8,50.74,26,12,12,2023-09-05 10:19:27
287,115,405,74,63,39.91,51.64,28,4,25,2023-09-05 10:20:35
288,115,402,63,66,39.98,51.52,28,12,30,2023-09-05 10:19:36
289,117,402,76,75,40.54,54.38,30,28,25,2023-09-05 10:19:52
290,115,400,68,72,39.42,51.29,23,29,0,2023-09-05 10:18:41
291,115,405,66,75,39.58,52.7,3,22,25,2023-09-05 10:18:49
292,115,402,65,74,39.34,52.21,9,10,6,2023-09-05 10:20:10
293,109,402,79,65,38.15,54.52,12,5,30,2023-09-05 10:19:43
294,110,401,80,73,41.43,52.48,10,9,13,2023-09-05 10:18:50
295,110,405,67,78,41.02,52.31,18,4,13,2023-09-05 10:19:04
296,114,401,74,75,41.69,55.75,30,2,21,2023-09-05 10:18:46
297,112,401,63,63,38.17,55.43,23,25,24,2023-09-05 10:20:05
298,117,405,78,80,39.99,53.86,12,13,27,2023-09-05 10:19:22
299,110,401,79,80,41.03,55.54,18,26,6,2023-09-05 10:20:36
300,109,402,66,67,39.9,53.8,23,21,2,2023-09-05 10:19:01
301,112,404,80,62,41.58,51.03,17,10,1,2023-09-05 10:18:49
302,116,404,76,62,39.75,52.78,19,23,26,2023-09-05 10:20:20
303,113,402,64,74,38.35,53.59,25,6,23,2023-09-05 10:19:59
304,115,400,75,64,40.78,50.86,23,26,21,2023-09-05 10:18:58
305,117,401,61,74,40.35,54.46,5,1,6,2023-09-05 10:20:59
306,110,400,65,80,39.82,54.57,23,28,6,2023-09-05 10:21:20
307,117,402,66,72,38.18,55.94,23,13,13,2023-09-05 10:20:35
308,117,404,79,69,38.19,54.37,1,24,10,2023-09-05 10:20:32
309,114,402,62,78,40.81,53.05,10,24,26,2023-09-05 10:20:26
310,110,405,74,74,39.59,53.85,10,14,20,2023-09-05 10:19:52
311,112,400,68,62,39.58,53.16,0,16,17,2023-09-05 10:21:19
312,112,405,71,78,38.07,52.61,11,17,0,2023-09-05 10:20:51
313,109,403,60,71,38.05,51.66,12,25,26,2023-09-05 10:21:00
314,113,401,79,76,41.44,54.6,3,22,11,2023-09-05 10:20:47
315,113,404,70,74,41.36,54.43,27,14,3,2023-09-05 10:21:41
316,109,402,69,60,40.18,53.72,7,10,19,2023-09-05 10:21:45
317,114,402,66,72,38.53,51.21,8,11,28,2023-09-05 10:20:41
318,114,405,67,79,38.8,54.63,25,16,29,2023-09-05 10:20:46
319,111,403,68,77,41.63,55.22,24,18,27,2023-09-05 10:21:13
320,114,400,68,67,40.56,55.05,11,8,13,2023-09-05 10:20:17
321,115,404,64,63,39.94,51.01,29,25,6,2023-09-05 10:19:52
322,113,402,74,62,38.29,50.99,21,19,16,2023-09-05 10:20:31
323,115,401,72,69,38.82,53.12,18,22,10,2023-09-05 10:19:54
324,114,404,76,71,39.71,51.88,25,28,10,2023-09-05 10:19:35
325,111,402,79,80,39.21,54.3,16,0,29,2023-09-05 10:20:32
326,115,402,63,68,39.72,50.45,3,0,15,2023-09-05 10:20:23
327,112,404,70,73,39.29,51.7,19,23,5,2023-09-05 10:21:30
328,110,404,80,78,39.23,51.96,19,13,23,2023-09-05 10:21:42
329,111,402,70,65,41.19,52.92,10,18,10,2023-09-05 10:20:23
330,117,402,79,77,39.39,50.47,19,22,9,2023-09-05 10:20:09
331,112,405,61,69,39.39,53.4,6,11,27,2023-09-05 10:20:19
332,113,402,77,66,39.96,51.01,25,14,25,2023-09-05 10:20:10
333,117,400,79,72,39.71,50.9,4,11,14,2023-09-05 10:20:34
334,114,404,74,73,39.49,54.75,15,0,28,2023-09-05 10:20:46
335,109,400,71,62,40.63,54.48,8,16,4,2023-09-05 10:21:09
336,111,400,71,76,38.14,50.78,2,20,19,2023-09-05 10:22:01
337,109,402,69,72,39.66,51.74,7,16,3,2023-09-05 10:22:03
338,112,402,66,79,40.65,52.39,25,6,22,2023-09-05 10:22:03
339,115,401,69,76,39.12,51.38,30,11,30,2023-09-05 10:20:30
340,113,402,67,73,40.69,55.39,11,19,20,2023-09-05 10:21:12
341,115,405,78,79,39.81,50.83,1,9,22,2023-09-05 10:21:15
342,113,403,80,71,38.47,55.48,16,25,22,2023-09-05 10:22:23
343,115,404,72,69,40.35,50.76,22,24,1,2023-09-05 10:21:01
344,110,404,68,67,39.57,50.18,7,6,14,2023-09-05 10:20:46
345,110,402,69,80,40.5,55.03,18,12,24,2023-09-05 10:20:41
346,110,400,61,60,38.28,53.33,18,28,3,2023-09-05 10:22:12
347,115,405,61,62,39.95,54.39,4,19,17,2023-09-05 10:21:59
348,111,401,62,69,39.83,50.57,3,27,3,2023-09-05 10:20:25
349,113,405,73,62,39.62,51.85,27,5,15,2023-09-05 10:21:34
350,114,405,64,69,41.38,55.57,18,11,3,2023-09-05 10:22:03
351,113,401,75,71,38.2,52.93,17,29,12,2023-09-05 10:22:15
352,109,400,71,70,38.85,52.23,5,15,3,2023-09-05 10:21:27
353,113,405,72,61,39.33,53.93,11,30,29,2023-09-05 10:21:12
354,117,401,63,78,41.63,51.4,14,27,20,2023-09-05 10:22:05
355,115,403,77,68,40.01,53.54,27,29,30,2023-09-05 10:21:13
356,115,401,72,73,39.55,53.88,23,25,4,2023-09-05 10:22:49
357,110,401,74,62,39.24,51.84,29,16,12,2023-09-05 10:23:04
358,116,400,75,70,40.71,50.95,20,20,16,2023-09-05 10:22:52
359,117,404,67,79,40.62,55.43,13,18,15,2023-09-05 10:23:09
360,113,405,62,79,41.55,53.79,15,15,28,2023-09-05 10:22:18
361,111,401,65,69,38.4,52.9,4,7,6,2023-09-05 10:21:40
362,115,405,67,80,38.23,55.73,28,24,23,2023-09-05 10:22:39
363,111,400,65,64,40.15,54.58,23,30,3,2023-09-05 10:22:56
364,112,404,61,80,39.91,55.57,28,8,30,2023-09-05 10:23:08
365,113,405,60,65,39.51,56.0,26,25,20,2023-09-05 10:23:22
366,109,401,64,62,39.47,55.05,7,5,21,2023-09-05 10:22:32
367,114,400,65,74,38.59,51.59,17,19,21,2023-09-05 10:23:22
368,109,400,79,60,39.78,53.57,23,0,6,2023-09-05 10:22:17
369,114,403,72,77,39.44,50.68,5,8,21,2023-09-05 10:21:19
370,113,400,73,73,40.3,54.31,13,0,22,2023-09-05 10:22:07
371,115,401,64,64,39.25,50.24,12,6,17,2023-09-05 10:23:32
372,116,403,62,63,39.8,53.56,19,12,21,2023-09-05 10:21:22
373,114,401,61,64,41.3,50.19,8,7,8,2023-09-05 10:23:27
374,115,404,72,65,40.09,52.78,13,5,16,2023-09-05 10:23:26
375,109,400,80,69,38.78,55.63,2,19,17,2023-09-05 10:21:55
376,110,404,71,73,38.11,53.74,4,30,2,2023-09-05 10:23:11
377,111,402,63,68,40.3,54.82,14,11,11,2023-09-05 10:22:24
