355547,115,0006,15/10/2021 19:30:13,15/10/2021 19:31:50,15/10/2021 19:48:19,1003424,1/1/1900 00:00:00,36193,0
355548,111,0001,15/10/2021 19:31:26,15/10/2021 19:33:51,15/10/2021 19:37:29,238720,1/1/1900 00:00:00,73867,0
355549,112,0001,15/10/2021 19:33:51,15/10/2021 19:34:15,15/10/2021 19:37:05,184000,1/1/1900 00:00:00,181400,0
355550,112,0001,15/10/2021 19:37:05,15/10/2021 19:43:54,15/10/2021 19:47:08,184064,1/1/1900 00:00:00,181403,0
355551,111,0001,15/10/2021 19:37:29,15/10/2021 19:38:19,15/10/2021 19:41:55,238464,1/1/1900 00:00:00,73868,0
355552,111,0001,15/10/2021 19:41:55,1/1/1900 00:00:00,1/1/1900 00:00:00,818704,1/1/1900 00:00:00,73869,0
355553,117,1005,15/10/2021 19:46:18,15/10/2021 19:47:31,1/1/1900 00:00:00,249632,1/1/1900 00:00:00,65550,0
355554,112,0001,15/10/2021 19:47:08,1/1/1900 00:00:00,1/1/1900 00:00:00,184064,1/1/1900 00:00:00,181404,0
355555,115,1227,15/10/2021 19:48:19,15/10/2021 19:51:10,1/1/1900 00:00:00,44928,1/1/1900 00:00:00,36194,0
355544,112,0001,15/10/2021 19:23:44,15/10/2021 19:30:38,15/10/2021 19:33:51,183936,1/1/1900 00:00:00,181399,1
355545,111,0001,15/10/2021 19:26:33,15/10/2021 19:27:23,15/10/2021 19:31:26,250384,1/1/1900 00:00:00,73866,1
355546,117,0006,15/10/2021 19:27:22,15/10/2021 19:28:36,15/10/2021 19:46:18,1056192,1/1/1900 00:00:00,65549,1
355547,115,0006,15/10/2021 19:30:13,15/10/2021 19:31:50,15/10/2021 19:48:19,1003424,1/1/1900 00:00:00,36193,1
355548,111,0001,15/10/2021 19:31:26,15/10/2021 19:33:51,15/10/2021 19:37:29,238720,1/1/1900 00:00:00,73867,1
355549,112,0001,15/10/2021 19:33:51,15/10/2021 19:34:15,15/10/2021 19:37:05,184000,1/1/1900 00:00:00,181400,1
355550,112,0001,15/10/2021 19:37:05,15/10/2021 19:43:54,15/10/2021 19:47:08,184064,1/1/1900 00:00:00,181403,1
355551,111,0001,15/10/2021 19:37:29,15/10/2021 19:38:19,15/10/2021 19:41:55,238464,1/1/1900 00:00:00,73868,1
355552,111,0001,15/10/2021 19:41:55,1/1/1900 00:00:00,1/1/1900 00:00:00,818704,1/1/1900 00:00:00,73869,1
355553,117,1005,15/10/2021 19:46:18,15/10/2021 19:47:31,1/1/1900 00:00:00,249632,1/1/1900 00:00:00,65550,1
355554,112,0001,15/10/2021 19:47:08,1/1/1900 00:00:00,1/1/1900 00:00:00,184064,1/1/1900 00:00:00,181404,1
355555,115,1227,15/10/2021 19:48:19,15/10/2021 19:51:10,1/1/1900 00:00:00,44928,1/1/1900 00:00:00,36194,1
